newid,id_original,date,comment,actual_song,actual_singer,song,singer,album,lyric,matching_fragments,cite_type,title,note,id_0123,fragment_number,lyric_number,matchlyric_number
0745,3078,2018-05-25,2176,待字闺中,玄觞,待字闺中,玄觞,待字闺中,待字闺中  策划/文案：李星月 词曲/和声编写：李星月 编曲：零小七 演唱：玄觞 和声：执素兮 后期：Mr.鱼 题字：余灰 美工：墨墨 曲绘：AYWC八毛 Pv：北海道面包 监制：微醉 -予你诗话工作室出品-  青梅簌簌坠啊 一颗一颗砸 秋风瑟瑟欺啊 一寸一寸爬 玉肌凉啊凉啊 入骨的冬寒呐 瘦了衣袖憔了面容呀  昼日慢慢短啊 一分一分暗 情郎缓缓去啊 一日一日盼 心儿凉啊凉啊 守住的清寒呐 远方孤雁捎来的信呀  望呀望呀情郎你越过了哪座山呀 想呀想呀归来桂花香呐 猜啊念啊你去往何方呀 月儿入了我的房  望呀望呀情郎你越过了哪座山呀 想呀想呀归来桂花酿呐 猜啊念啊你去向的地方 枕着相思追跃了千山绕你身旁  中国风女生系列【生欢】三： 待嫁女子与情郎间的微妙情感。盼望情郎归来婚嫁的娇嗔与羞涩，相思与 远眺爱人所在，熬过秋冬严霜，收信《蒹葭》，回信《子衿》，述说一日 终等到大喜之日，等待之苦与喜上眉梢之情两相交织，滋味错综。 愿当世男女都能守得清寒，耐得寂寞，不负所爱。 这等待中，也许一个人要熬过很多的苦，委屈、煎熬、疾病与变故， 但若有信念，终能守得云开见月明。  蒹葭苍苍为信 一字一句念 我心悠悠提笔 一撇一捺间 神色淡啊淡啊 传来的轻咳呐 犯了旧疾憔了面容呀  含情脉脉探啊 一颦一巧笑 红烛晃晃跳啊 一缕一丝绕 心儿撞啊撞啊 轻掩的娇羞呐 大红喜字贴上的窗呀  望呀望呀情郎你越过了哪座山呀 想呀想呀归来桂花香呐 猜啊念啊你去往何方呀 月儿入了我的房  望呀望呀情郎你越过了哪座山呀 想呀想呀归来桂花酿呐 猜啊念啊你去向的地方 枕着相思追跃了千山  望呀望呀情郎你越过了哪座山呀 想呀想呀归来桂花香呐 猜啊念啊心系你所在呀 听闻归声来梳妆  望呀望呀情郎你越过了哪座桥呀 想呀想呀归来桂花酿呐 猜啊念啊你沿途的景象 只羡鸳鸯不羡仙共你牵肠  策划/文案：李星月 词曲/和声编写：李星月 演唱：玄觞 和声：执素兮 后期：Mr.鱼 题字：余灰 美工：墨墨 曲绘：AYWC八毛 Pv：北海道面包 监制：微醉 -予你诗话工作室出品- -End-,鸳鸯不羡仙,3,0,,691,5,582,5
0395,1990,1979-10-15,83,梦向何处寻,邓丽君,梦向何处寻,邓丽君,甜蜜蜜,阳光照树梢 春来花正好  我歌我徘徊  处处闻啼鸟 昨夜梦魂飞 心事知多少 梦向何处寻  处处闻啼鸟  阳光照树梢 春来花正好 我歌我徘徊  处处闻啼鸟  昨夜梦魂飞 心事知多少 梦向何处寻 处处闻啼鸟,"处处闻啼鸟, 处处闻啼鸟, 处处闻啼鸟",3,0,,368,5,76,15
0080,209,2004-01-21,2164,花好月圆夜(国),"杨千嬅, 任贤齐",花好月圆夜,刘芳,2004开大,女：春风吹呀吹 吹入我心扉 想念你的心 呯呯跳不能入睡 为何你呀你 不懂落花的有意 只能望着窗外的明月 男：月儿高高挂 弯弯的像你的眉 想念你的心 只许前进不许退 我说你呀你 可知流水非无情 载你飘向天上的宫阙 合：就在这花好月圆夜 两心相爱心相悦 在这花好月圆夜 有情人儿成双对 我说你呀你 这世上还有谁 能与你鸳鸯戏水 比翼双双飞 女：明月几时有 男：明月几时有 女：把酒问青天 男：把酒问青天 女：不知天上 合：宫阙今夕是何年 就在这花好月圆夜 两心相爱心相悦 在这花好月圆夜 有情人儿成双对 我说你呀你 这世上还有谁 能与你鸳鸯戏水 比翼双双飞,明月几时有把酒问青天不知天上宫阙今夕是何年,2,1,,77,21,132,21
0743,3074,2017-09-06,2155,一剪梅·舟过吴江,简弘亦,一剪梅 舟过吴江,简弘亦,诗词歌赋, 编曲：向亮 录音：简弘亦 混音：王勖 制作人：简弘亦 一片春愁待酒浇 江上舟摇 楼上帘招 秋娘度与泰娘桥 风又飘飘 雨又萧萧 何日归家洗客袍 银字笙调 心字香烧 流光容易把人抛 红了樱桃 绿了芭蕉 ~呜~ ~啊~ ~呜~ 红了樱桃 绿了芭蕉 ~music~ 何日归家洗客袍 银字笙调 心字香烧 流光容易把人抛 红了樱桃 绿了芭蕉 ~啊~ 红了樱桃 绿了芭蕉 ~呜~ ~啊~ ~呜~ 红了樱桃 绿了芭蕉 -end-,"一片春愁待酒浇江上舟摇楼上帘招秋娘, 风又飘飘雨又萧萧, 何日归家洗客袍银字笙调心字香烧流光容易把人抛红了樱桃绿了芭蕉, 红了樱桃绿了芭蕉, 何日归家洗客袍银字笙调心字香烧流光容易把人抛红了樱桃绿了芭蕉, 红了樱桃绿了芭蕉, 红了樱桃绿了芭蕉",1,1,,689,55,121,109
0733,3041,2009-08-27,1988,新鸳鸯蝴蝶梦,董真,新鸳鸯蝴蝶梦,董贞,返璞归贞,昨日像那东流水离我远去不可留 今日乱我心多烦忧 抽刀断水水更流举杯消愁愁更愁 明朝清风四飘流 由来只有新人笑有谁听到旧人哭 爱情两个字好辛苦 是要问一个明白还是要装作糊涂 知多知少难知足 看似个鸳鸯蝴蝶不应该的年代 可是谁又能摆脱人世间的悲哀 花花世界鸳鸯蝴蝶 在人间已是巅何苦要上青天 不如温柔同眠  昨日象那东流水离我远去不可留 今日乱我心多烦忧 抽刀断水水更流举杯消愁愁更愁 明朝清风四飘流 由来只有新人笑有谁听到旧人哭 爱情两个字好辛苦 是要问一个明白还是要装作糊涂 知多知少难知足 看似个鸳鸯蝴蝶不应该的年代 可是谁又能摆脱人世间的悲哀 花花世界鸳鸯蝴蝶 在人间已是巅何苦要上天 不如温柔同眠  看似个鸳鸯蝴蝶不应该的年代 可是谁又能摆脱人世间的悲哀 花花世界鸳鸯蝴蝶 在人间已是巅何苦要上天 不如温柔同眠,"抽刀断水水更流举杯, 抽刀断水水更流举杯",3,0,,680,9,326,18
0734,3045,2010-08-27,170,梅花三弄,董真,梅花三弄,董贞,别让我一个人醉,红尘自有痴情者 莫笑痴情太痴狂 若非一番寒澈骨 那得梅花扑鼻香 问世间情为何物 只教人生死相许 看人间多少故事 最消魂梅花三弄  梅花一弄断人肠 梅花二弄费思量 梅花三弄风波起 云烟深处水茫茫  红尘自有痴情者 莫笑痴情太痴狂 若非一番寒澈骨 那得梅花扑鼻香 问世间情为何物 只教人生死相许 看人间多少故事 最消魂梅花三弄  问世间情为何物 只教人生死相许 看人间多少故事 最消魂梅花三弄,"得梅花扑鼻香, 得梅花扑鼻香",3,0,,681,6,168,12
0918,3509,2015-05-15,2072,不送帖,霍尊,不送帖,霍尊,天韵·霍尊,松烟冷素帛软 遣万里云罗一雁传 你来时春山噤 去时青绿碎阶前 长安夜杯中蘸 看粉壁十里轻狂千万言 千万言只半阙 谁人续残卷 绿天庵 笔冢深葬 一卷狂草弃洪荒且疯长 万般痴狂一笔勾销 此去无言谢你相忘 山水浅绛处许你放下 纵妙笔生花 任勾皴点染 怎描摹前尘旧话 绿天庵 笔冢深葬 一卷狂草且让我疯长 万般痴狂一笔勾销 此去无言谢你相忘 山水浅绛处许你放下,万里云罗一雁,3,0,,861,6,154,6
0071,156,2018-07-15,2032,情深深雨蒙蒙（电视剧原版）（翻自 赵薇）,昭爻tsuki,情深深雨蒙蒙,赵薇,书桓走了，想他想他想他,"情深深.雨蒙蒙多少楼台烟雨中 记得当初,你侬我侬车如流水马如龙 尽管狂风平地起美人如玉剑如虹 啊情深深,雨蒙蒙世界只在你眼中 相逢不晚,为何匆匆山山水水几万重 一曲高歌千行泪情在回肠荡气中 啊情深深,雨蒙蒙天也无尽地无穷 高楼望断,情有独钟盼过春夏和秋冬 盼来盼去盼不尽天涯何处是归鸿  情深深.雨蒙蒙多少楼台烟雨中 记得当初,你侬我侬车如流水马如龙 尽管狂风平地起美人如玉剑如虹 啊情深深,雨蒙蒙世界只在你眼中 相逢不晚,为何匆匆山山水水几万重 一曲高歌千行泪情在回肠荡气中 啊情深深,雨蒙蒙天也无尽地无穷 高楼望断,情有独钟盼过春夏和秋冬 盼来盼去盼不尽天涯何处是归鸿 ~~~~~~~~~~ 啊情深深,雨蒙蒙世界只在你眼中 相逢不晚,为何匆匆山山水水几万重 一曲高歌千行泪情在回肠荡气中 情深深,雨蒙蒙天也无尽地无穷 高楼望断,情有独钟盼过春夏和秋冬 盼来盼去盼不尽天涯何处是归鸿",多少楼台烟雨中,2,0,,68,7,124,7
0829,3301,2017-09-15,2009,秋水,银临,秋水,银临,蚍蜉渡海,润峰为眉，不描而翠， 古井甘霖一滴泪， 误将世间双瞳剪水， 拟作望穿澄空断雁的欢悲。 江枫渔火，平野星垂， 云山枕藉以相对， 弹指涟漪，锦鳞一尾， 撞碎哪面静影沉璧的心扉。 观百川泱泱灌河， 幕天席地于涓涓毫末， 怎知谁以孤鹜落霞，共长天一色， 不是夜雨临池的涨落？ 白露横江，飞霜而淬， 束作袖中三尺晖， 扁舟散发，抽刀断水， 竟欲斩去清浊分明的泾渭。 观百川泱泱灌河， 幕天席地于涓涓毫末， 怎知谁以孤鹜落霞，共长天一色， 不是夜雨临池的涨落？ 剪去归期未期的烛火。 剪去归期未期的烛火。,"共长天一色, 共长天一色",3,0,古风歌曲，原曲古诗词进行改编,774,5,196,10
0318,1470,2016-09-02,1997,玲珑心,庆庆,玲珑心,庆庆,庆庆,在何处遇见你 红尘正下着细雨 莲花开在水里 玲珑的水珠几滴 云里雾里 一身青衣 一曲琵琶月下唱戏 酒杯已见底 再斟满诗句 画中遇知己 如梦如幻姻缘 变成一条红线 绫罗绸缎 推杯换盏 谁说不食人烟 一把纸扇 轻摇窗外花满天 何须等春天 相送你那一眼 手心掌纹线 当轮回纪念 今生那么熟悉 玲珑的翡翠碧玉 小巷弯弯曲曲 你撑油纸伞遮雨 深红秋意 片片浓郁 偶有蝴蝶扑向黄菊 屋檐的琉璃 衣袖的墨迹 夜色抹不去 如梦如幻姻缘 变成红尘琴弦 滑过指尖 万语千言 今宵连绵不断 青烟弥漫 不知今夕是何年 何似在人间 有两道掌纹线 分开再缠绵 下凡再爱恋 如梦如幻姻缘 变成红尘琴弦 滑过指尖 万语千言 今宵连绵不断 青烟弥漫 不知今夕是何年 何似在人间 有两道掌纹线 分开再缠绵 下凡再爱恋,"今夕是何年, 何似在人间, 今夕是何年, 何似在人间",2,0,,291,10,288,20
0732,3040,2009-08-27,57,美人浴,董真,美人浴,董贞,返璞归贞,美人浴 轻解罗衫水倒映月色霞光 洒下花瓣风舞过一阵芬芳 树影摇晃有谁躲在远处遥望 转过身不见了我的衣裳 我知道是你情人阿牛郎 为何把我困在水的中央 你看那鱼儿在水里自由自在游啊 我不会离开你的身旁  朱红曼纱湖泊光似心荡漾 邀月共唱一曲有情人成双 风起波澜谁惊起一夜鸟飞扬 转过身不见了我的衣裳 我知道是你情人阿牛郎 为何把我困在水的中央 你看那鱼儿在水里自由自在游啊 我不会离开你的身旁 月色迷归鸟飞急漠漠烟如织 芳菲节杨柳声声不愿问别离 桃花帘隔水眉敛采莲欲相掩 云鬓重朱颜红还羞  我知道是你情人阿牛郎 缘不断情似泉轻轻流淌 就算老天将你我分割天地的两端 也有鹊桥将您我牵挂,漠漠烟如织,3,0,,679,5,264,5
0998,3722,2018-09-20,1980,幻梦,木小雅,幻梦,木小雅,幻梦,夜风吹落三更雪 睡眼朦胧何似在人间 谁的神色闪闪烁烁 谁的轮廓影影绰绰 镜中花水中月终散作云烟 偏要以此身残缺泼墨心里的圆 真真假假解不得 是是非非怎奈何 求之不得舍不得 飞蛾扑火又如何  隙中驹石中火眨眼一瞬间 偏要以此生须臾追寻对岸的人 以我此生的虚妄 赴你前尘幻梦一场 直到九天星辰落 直到万物都隐没 以我此生的虚妄 赴你前尘幻梦一场 直到九天星辰落 直到万物都隐没 以我此生的虚妄 赴你前尘幻梦一场  监制：姚政 录音师：荆国舜 缩混师：荆国舜  本歌曲来自〖网易音乐人〗 10亿现金激励，千亿流量扶持！ 合作：st399@vip.163.com,"何似在人间, 隙中驹石中火",2,0,,938,11,181,11
0694,2945,2016-06-19,705,情深不寿 — 天涯明月刀ol唐门同人,冬子,情深不寿 — 天涯明月刀ol唐门同人,冬子,冬子天涯明月刀OL全门派系列同人曲,天涯暮雪无人相偎， 余有融雪描心事明晦。 若孑立轮回，欲逆转，愿终违。  痴念化作相思入新醅， 情丝难斩亦难解错对。 世间雨，皆纷纷，误落眉睫，一滴尘泪。  醉枕星河，待看天地残雪错寞， 白首相偕死生契阔。 应笑此番落拓，更与何人说：  谅情至深，情深不寿。 世事枯荣，曾为谁停候？ 恍若归梦醒转人依旧，月如钩；  敬情至真，情真难授。 岁华漫漫，愿为谁停否？ 恍若隔世初见一瞥惊鸿，换此生，一眼回眸。  醉枕星河，待看天地残雪错寞， 白首相偕死生契阔。 应笑此番落拓，更与何人说：  谅情至深，情深不寿。 世事枯荣，曾为谁停候？ 恍若归梦醒转人依旧，月如钩；  敬情至真，情真难授。 岁华漫漫，愿为谁停否？ 恍若隔世初见一瞥惊鸿，换此生，一眼回眸。  谅情至深，情深不寿。 江湖纷扰，谁为谁停驻？ 蹉跎百年愿一瞬相守，或相候；  敬情至真，情真难授。 离合聚散，问谁得白首？ 却是今生鬓角已然凝霜，护一人，无恙无忧。,"更与何人说, 更与何人说",3,0,,644,5,311,10
0693,2943,2014-11-01,673,要有光,冬子,要有光,冬子,冬子精选集, 少年自轻狂 天生天赐天养 逍遥江湖任我闯 黑发直又长 白牙闪闪发亮 笑一笑风流倜傥  我说要有光 大漠曛曛荡荡 乾坤日月明晃晃 危楼出西方 一路虎顾鹰扬 笑一笑粉墨登场  自古高手命不长小贼啊才吃香 英雄豪杰敌不过一包毒鼠强 师父说呀出来混脑筋要灵光 胜者为王谁说大侠不能耍流氓  要有光昂昂昂清风拂山岗 笑看人间那贪嗔痴狂 他横任他横他强任他强 剑一口酒一觞  要有光昂昂昂明月照大江 无事平地也翻三尺浪 有热闹要看有麻烦就趟 要有光就有光  少年自轻狂 天生天赐天养 逍遥江湖任我闯 双眼明又亮 一张脸圆口方 笑一笑气宇轩昂  我说要有光 大漠滚滚沙浪 映得金碧又辉煌 歪楼起东方 一路跌跌撞撞 笑一笑天下无双  自古秃驴顶上光老道啊胡子长 打遍天下无敌手降龙十八掌 师父说呀江湖是一个名利场 作威作福其实不如做个大色狼  要有光昂昂昂清风拂山岗 笑看人间那贪嗔痴狂 他横任他横他强任他强 剑一口酒一觞  要有光昂昂昂明月照大江 无事平地也翻三尺浪 有热闹要看有麻烦就趟 要有光就有光  要有光昂昂昂得志便猖狂 敢爱敢恨敢做也敢当 一身琉璃白剑如九月霜 马蹄疾烈风响  要有光昂昂昂宛在水中央 镜花水月都是梦一场 有酒今朝醉有歌纵声唱 要有光就有光,有酒今朝醉,3,0,,642,5,460,5
0821,3286,2011-04-08,1957,盛唐夜唱,EDIQ,盛唐夜唱,EDIQ,朝辞白帝夕至潭柘,伴奏：五色妖姬—《离魂》 白奉天承运皇帝诏曰 龙膏酒我醉一醉把葡萄美酒夜光杯 颁赐群臣品其味金鼎烹羊记得添肉桂 胡姬酒肆灯花泪以黄金销尽一宿魅 雾雨轻挠美人背赏丝竹罗衣舞纷飞 鱼玄机还不速为朕献舞一曲 唱长安柳絮飞箜篌响路人醉 画舫湖上游饮一杯来还一杯 水绣齐針美平金法画山水 诗人笔言飞胭脂扫娥眉 烟花随流水入夜寒寒者醉 今朝花灯会提画灯迷猜一对 阳羡茶浮水琵琶绕玉笛回 丁祭佾舞备铜镜云鬓美 脚腕间璎珞如翡翠飞天绘 院落中百花还挂着露水 客栈里将军已征战回 战马还未睡着佳人盼着月归 盛唐城门内智者狂痴者悲 愚者酒一壶依柳早就入睡 白裴旻将军舞剑器划惊堂一虹动天地 豪卷添墨长安曲将狂草一笔指张旭 再后来古人又言 昨夜星辰昨夜风画楼西畔桂堂东 身无彩凤双飞翼心有灵犀一点通 唱长安柳絮飞箜篌响路人醉 画舫湖上游饮一杯来还一杯 水绣齐針美平金法画山水 诗人笔言飞胭脂扫娥眉 烟花随流水入夜寒寒者醉 今朝花灯会提画灯迷猜一对 阳羡茶浮水琵琶绕玉笛回 丁祭佾舞备铜镜云鬓美 脚腕间璎珞如翡翠飞天绘 院落中百花还挂着露水 客栈里将军已征战回 战马还未睡着佳人盼着月归 瓦如翚斯飞雕琉璃迎风吹 盛唐扬长帆一句诗还一场醉 皇梁盘龙背上银鳞气势辉 银月飞天舞空留西厢我不回,"葡萄美酒夜光杯, 昨夜星辰昨夜风画楼西畔桂堂东身无彩凤双飞翼心有灵犀一点通",2,0,,766,70,478,35
0333,1549,2018-03-19,1942,大自在,粒粒,大自在,李雪,大自在,编曲：粒粒 还有什么是重要的 谁的脸谁的姓名 千言万语一片宁静 谁的话谁的信息 漆黑的窗外 潜伏着巨大的妖怪 暴力袭击 或是道德命令 混乱的秩序 我只想专注我自己的问题 想象我是风 想象我流动 钻进全世界的毛孔 又拒绝这空洞 好奇的很多 常问为什么 喝一口学习的泡沫 继续跳舞唱歌 想象我是风 想象我流动 钻进全世界的毛孔 又拒绝这空洞 好奇的很多 常问为什么 喝一口学习的泡沫 继续跳舞唱歌 想象我是风 想象我流动 钻进全世界的毛孔 又拒绝这空洞 好奇的很多 常问为什么 喝一口学习的泡沫 继续跳舞唱歌  制作人：粒粒 鼓：王沉飞 录音师：克昶@台北白金录音室 混音师：李卓@TCFaders 音频编辑：李宗远@TCFaders 母带制作：ChrisGehringer@SterlingSound,"菩提本无树, 明镜亦非台, 菩提本无树, 明镜亦非台",2,0,,306,20,193,20
